trade_id;internal_ts;direction;pair;strategy;spread_pct;ex1;ex1_order_id;ex1_type;ex1_side;ex1_qty_ordered;ex1_qty_filled;ex1_price_expected;ex1_price_actual;ex1_value_usdt;ex1_fees;ex1_create_ts;ex1_status;ex2;ex2_order_id;ex2_type;ex2_side;ex2_qty_ordered;ex2_qty_filled;ex2_price_expected;ex2_price_actual;ex2_value_usdt;ex2_fees;ex2_create_ts;ex2_status;profit_usdt_expected;profit_mpc_expected;profit_usdt_actual;profit_mpc_actual;limit_watch_status;limit_last_check;error_code;error_message;raw_ex1_response;raw_ex2_response;raw_ex2_response_ts
1b16122f50_ex2p1;;;;;;;;;;;;;;;;;;KCN;6a1751c530aa00000711dc0d;limit;sell;;31;0,018941;0,018941;0,587171;0,587171;0,001761513;2026-05-28T12:29:16.001000;FILLED;;;;FILLED;CANCELLED;;;;;
1b16181516;2026-05-27T22:24:19.015602;MXC->KCN;MPC-USDT;USDT;1,495798319;MXC;C02__688416249486381056119;market;buy;112;112;0,01785;0,01798;0,6566296;0;27.05.2026 22:24;FILLED;;;;;;;;;;;;;;;;;;;;;"{""status"": ""Filled"", ""orderId"": ""C02__688416249486381056119"", ""quantity"": ""36.52"", ""amount"": ""0.6566296"", ""fees"": 0.0, ""price"": ""0.01798"", ""executedQty"": ""36.52"", ""cummulativeQuoteQty"": ""0.6566296"", ""fills_count"": 1, ""ex1_partial_fills"": [{""qty_filled"": 36.52, ""price_actual"": 0.01798, ""value_usdt"": 0.6566296, ""fees"": 0.0, ""create_ts"": 1779913460000}]}";;
1b16181516_ex1p1;;;;;;;;;;;75,48;;0,01785;1,347318;0,000674;2026-05-27 22:24:20.000;FILLED;KCN;;;;;;;;;;;;;;;;;;;;;;
1b16181516_ex1p2;;;;;;;;;;;36,52;;0,01798;0,65663;0,000328;2026-05-27 22:24:20.000;FILLED;KCN;;;;;;;;;;;;;;;;;;;;;;
1b16181516_ex2sum;;;;;;;;;;;;;;;;;;KCN;6a17578642a70a00075963c5;limit;sell;37;37;0,019;0,019;0,703;0,002109;;PARTIAL;0,018581348;75;;112;FILLED;2026-05-27T22:24:21.227202;;;;"{""orderId"": ""6a1752f5a7f17f000770d374""}";2026-05-27T22:24:21.225528
1b16181516_ex2p1;;;;;;;;;;;;;;;;;;KCN;6a17578642a70a00075963c5;limit;sell;;37;0,019;0,019;0,703;0,703;0,002109;2026-05-28T12:29:16.001000;FILLED;;;;FILLED;CANCELLED;;;;;
1b161c1a45;2026-05-27T22:28:24.345030;MXC->KCN;MPC-USDT;USDT;1,325098259;MXC;C02__688417278021996544119;market;buy;250;250;0,01781;0,01781;4,4525;0;27.05.2026 22:28;FILLED;;;;;;;;;;;;;;;;;;;;;"{""status"": ""Filled"", ""orderId"": ""C02__688417278021996544119"", ""quantity"": ""250.0"", ""amount"": ""4.4525"", ""fees"": 0.0, ""price"": ""0.01781"", ""executedQty"": ""250.0"", ""cummulativeQuoteQty"": ""4.4525"", ""fills_count"": 1, ""ex1_partial_fills"": [{""qty_filled"": 250.0, ""price_actual"": 0.01781, ""value_usdt"": 4.4525, ""fees"": 0.0, ""create_ts"": 1779913705000}]}";;
1b161c1a45_ex1p1;;;;;;;;;;;250;;0,01781;4,4525;0,002226;2026-05-27 22:28:25.000;FILLED;KCN;;;;;;;;;;;;;;;;;;;;;;
1b161c1a45_ex2sum;;;;;;;;;;;;;;;;;;KCN;6a1753ea8d7f740007fc976b;limit;sell;250;250;0,018046;0,018046;0;0,0135345;;PARTIAL;0,059;;;;FILLED;2026-05-27T22:28:34.668115;;;;"{""orderId"": ""6a1753ea8d7f740007fc976b""}";2026-05-27T22:28:26.694664
1b161c1a45_ex2p1;;;;;;;;;;;;;;;;;;KCN;6a1753ea8d7f740007fc976b;limit;sell;;250;;0,018046;0;4,5115;0,013534;2026-05-27 22:28:26.000;FILLED;;;;FILLED;FILLED;;;;;
1b161c1e42;2026-05-27T22:28:28.559021;MXC->KCN;MPC-USDT;USDT;1,382022472;MXC;C02__688417295872958465119;market;buy;210;210;0,0178;0,0178;3,738;0;27.05.2026 22:28;FILLED;;;;;;;;;;;;;;;;;;;;;"{""status"": ""Filled"", ""orderId"": ""C02__688417295872958465119"", ""quantity"": ""210.0"", ""amount"": ""3.738"", ""fees"": 0.0, ""price"": ""0.0178"", ""executedQty"": ""210.0"", ""cummulativeQuoteQty"": ""3.738"", ""fills_count"": 1, ""ex1_partial_fills"": [{""qty_filled"": 210.0, ""price_actual"": 0.0178, ""value_usdt"": 3.738, ""fees"": 0.0, ""create_ts"": 1779913709000}]}";;
1b161c1e42_ex1p1;;;;;;;;;;;210;;0,0178;3,738;0,001869;2026-05-27 22:28:29.000;FILLED;KCN;;;;;;;;;;;;;;;;;;;;;;
1b161c1e42_ex2sum;;;;;;;;;;;;;;;;;;KCN;6a17577e0970a10007fb714a;limit;sell;210;210;0,019;0,019;3,99;0,01197;;PARTIAL;0,05166;0;;210;FILLED;2026-05-27T22:28:30.671508;;;;"{""orderId"": ""6a1753eeeaee1500079a122c""}";2026-05-27T22:28:30.670084
1b161c1e42_ex2p1;;;;;;;;;;;;;;;;;;KCN;6a17577e0970a10007fb714a;limit;sell;;210;0,019;0,019;3,99;3,99;0,01197;2026-05-28T12:29:16.001000;FILLED;;;;FILLED;CANCELLED;;;;;
1b161c2c27;2026-05-27T22:28:42.294434;MXC->KCN;MPC-USDT;USDT;1,116096467;MXC;C02__688417353221672960119;market;buy;112;75,93;0,01783;0,01783;1,3538319;0;2026-05-27 22:28:43.049;FILLED;;;;;;;;;;;;;;;;;;;;;"{""status"": ""Filled"", ""orderId"": ""C02__688417353221672960119"", ""quantity"": ""75.93"", ""amount"": ""1.3538319"", ""fees"": 0.0, ""price"": ""0.01783"", ""executedQty"": ""75.93"", ""cummulativeQuoteQty"": ""1.3538319"", ""fills_count"": 1, ""ex1_partial_fills"": [{""qty_filled"": 75.93, ""price_actual"": 0.01783, ""value_usdt"": 1.3538319, ""fees"": 0.0, ""create_ts"": 1779913723000}]}";;
1b161c2c27_ex1p1;;;;;;;;;;;75,93;;0,01783;1,353832;0,000677;2026-05-27 22:28:43.000;FILLED;KCN;;;;;;;;;;;;;;;;;;;;;;
1b161c2c27_ex2sum;;;;;;;;;;;;;;;;;;KCN;6a1753fc30aa00000718e8bf;limit;sell;76;76;0,018029;0,01803;0;0,00411084;;PARTIAL;0,0163721;-0,07;;-0,07;FILLED;2026-05-27T22:28:54.545235;;;;"{""orderId"": ""6a1753fc30aa00000718e8bf""}";2026-05-27T22:28:44.395050
1b161c2c27_ex2p1;;;;;;;;;;;;;;;;;;KCN;6a1753fc30aa00000718e8bf;limit;sell;;76;;0,01803;0;1,37028;0,004111;2026-05-27 22:28:44.000;FILLED;;;;FILLED;FILLED;;;;;
1b161e2f2a;2026-05-27T22:30:45.370389;MXC->KCN;MPC-USDT;USDT;1,350590884;MXC;C02__688417869540503552119;market;buy;86;86;0,01777;0,01777;1,52822;0;27.05.2026 22:30;FILLED;;;;;;;;;;;;;;;;;;;;;"{""status"": ""Filled"", ""orderId"": ""C02__688417869540503552119"", ""quantity"": ""86.0"", ""amount"": ""1.52822"", ""fees"": 0.0, ""price"": ""0.017769999999999998"", ""executedQty"": ""86.0"", ""cummulativeQuoteQty"": ""1.52822"", ""fills_count"": 1, ""ex1_partial_fills"": [{""qty_filled"": 86.0, ""price_actual"": 0.01777, ""value_usdt"": 1.52822, ""fees"": 0.0, ""create_ts"": 1779913846000}]}";;
1b161e2f2a_ex1p1;;;;;;;;;;;86;;0,01777;1,52822;0,000764;2026-05-27 22:30:46.000;FILLED;KCN;;;;;;;;;;;;;;;;;;;;;;
1b161e2f2a_ex2sum;;;;;;;;;;;;;;;;;;KCN;6a1754774e1cb600073c7de2;limit;sell;86;86;0,01801;0,018011;0;0,004646838;;PARTIAL;0,02064;;;;FILLED;2026-05-27T22:30:51.707374;;;;"{""orderId"": ""6a1754774e1cb600073c7de2""}";2026-05-27T22:30:47.425193
1b161e2f2a_ex2p1;;;;;;;;;;;;;;;;;;KCN;6a1754774e1cb600073c7de2;limit;sell;;86;;0,018011;0;1,548946;0,004647;2026-05-27 22:30:47.000;FILLED;;;;FILLED;FILLED;;;;;
1c8252130;2026-05-28T08:37:31.129959;MXC->KCN;MPC-USDT;USDT;3,551784669;MXC;C02__688570566356905984119;market;buy;161;161;0,01709;0,01709;1,3748905;0;28.05.2026 08:37;FILLED;;;;;;;;;;;;;;;;;;;;;"{""status"": ""Filled"", ""orderId"": ""C02__688570566356905984119"", ""quantity"": ""80.45"", ""amount"": ""1.3748905"", ""fees"": 0.0, ""price"": ""0.01709"", ""executedQty"": ""80.45"", ""cummulativeQuoteQty"": ""1.3748905"", ""fills_count"": 1, ""ex1_partial_fills"": [{""qty_filled"": 80.45, ""price_actual"": 0.01709, ""value_usdt"": 1.3748905, ""fees"": 0.0, ""create_ts"": 1779950252000}]}";;
1c8252130_ex1p1;;;;;;;;;;;80,55;;0,01705;1,373377;0,000687;2026-05-28 08:37:32.000;FILLED;KCN;;;;;;;;;;;;;;;;;;;;;;
1c8252130_ex1p2;;;;;;;;;;;80,45;;0,01709;1,374891;0,000687;2026-05-28 08:37:32.000;FILLED;KCN;;;;;;;;;;;;;;;;;;;;;;
1c8252130_ex2sum;;;;;;;;;;;;;;;;;;KCN;6a17e2adf103be00072e301c;limit;sell;80;80;0,017697;0,017697;0;0,00424728;;PARTIAL;0,0408695;81;;81;FILLED;2026-05-28T08:37:41.842017;;;;"{""orderId"": ""6a17e2adf103be00072e301c""}";2026-05-28T08:37:33.488956
